,param_fs__threshold,param_clf__alpha,mean_test_score
75,0.001,0.0002511886431509582,0.6654166666666667
76,1.042625,0.0002511886431509582,0.6708333333333333
77,2.08425,0.0002511886431509582,0.6795833333333333
78,3.125875,0.0002511886431509582,0.6695833333333333
79,4.1675,0.0002511886431509582,0.6708333333333333
80,5.209125,0.0002511886431509582,0.68125
81,6.250750000000001,0.0002511886431509582,0.6820833333333334
82,7.292375000000001,0.0002511886431509582,0.6754166666666667
83,8.334,0.0002511886431509582,0.6708333333333333
84,9.375625,0.0002511886431509582,0.6808333333333333
85,10.41725,0.0002511886431509582,0.66125
86,11.458874999999999,0.0002511886431509582,0.65125
87,12.5005,0.0002511886431509582,0.6504166666666666
88,13.542125,0.0002511886431509582,0.6520833333333333
89,14.58375,0.0002511886431509582,0.6645833333333333
90,15.625375,0.0002511886431509582,0.6391666666666667
91,16.667,0.0002511886431509582,0.6291666666666667
92,17.708625,0.0002511886431509582,0.6204166666666666
93,18.75025,0.0002511886431509582,0.6075
94,19.791875,0.0002511886431509582,0.5925
95,20.8335,0.0002511886431509582,0.6016666666666667
96,21.875125,0.0002511886431509582,0.58625
97,22.91675,0.0002511886431509582,0.6029166666666667
98,23.958375,0.0002511886431509582,0.6041666666666666
99,25.0,0.0002511886431509582,0.5941666666666666
100,0.001,0.001584893192461114,0.6854166666666667
101,1.042625,0.001584893192461114,0.6883333333333334
102,2.08425,0.001584893192461114,0.6875
103,3.125875,0.001584893192461114,0.6808333333333333
104,4.1675,0.001584893192461114,0.6958333333333333
105,5.209125,0.001584893192461114,0.68625
106,6.250750000000001,0.001584893192461114,0.6833333333333333
107,7.292375000000001,0.001584893192461114,0.69875
108,8.334,0.001584893192461114,0.6879166666666666
109,9.375625,0.001584893192461114,0.67625
110,10.41725,0.001584893192461114,0.6725
111,11.458874999999999,0.001584893192461114,0.6808333333333333
112,12.5005,0.001584893192461114,0.6858333333333333
113,13.542125,0.001584893192461114,0.6629166666666667
114,14.58375,0.001584893192461114,0.6604166666666667
115,15.625375,0.001584893192461114,0.6533333333333333
116,16.667,0.001584893192461114,0.6404166666666666
117,17.708625,0.001584893192461114,0.625
118,18.75025,0.001584893192461114,0.6166666666666667
119,19.791875,0.001584893192461114,0.5954166666666667
120,20.8335,0.001584893192461114,0.5841666666666666
121,21.875125,0.001584893192461114,0.5779166666666666
122,22.91675,0.001584893192461114,0.5508333333333333
123,23.958375,0.001584893192461114,0.5820833333333333
124,25.0,0.001584893192461114,0.555
125,0.001,0.01,0.6258333333333334
126,1.042625,0.01,0.6179166666666667
127,2.08425,0.01,0.6295833333333334
128,3.125875,0.01,0.615
129,4.1675,0.01,0.6204166666666666
130,5.209125,0.01,0.6308333333333334
131,6.250750000000001,0.01,0.63125
132,7.292375000000001,0.01,0.61
133,8.334,0.01,0.6079166666666667
134,9.375625,0.01,0.6204166666666666
135,10.41725,0.01,0.6170833333333333
136,11.458874999999999,0.01,0.6075
137,12.5005,0.01,0.61375
138,13.542125,0.01,0.6129166666666667
139,14.58375,0.01,0.5941666666666666
140,15.625375,0.01,0.5695833333333333
141,16.667,0.01,0.5558333333333333
142,17.708625,0.01,0.5404166666666667
143,18.75025,0.01,0.5275
144,19.791875,0.01,0.5145833333333333
145,20.8335,0.01,0.5075
146,21.875125,0.01,0.4920833333333333
147,22.91675,0.01,0.485
148,23.958375,0.01,0.49416666666666664
149,25.0,0.01,0.5054166666666666
